sex,birth_year,age,mort_rate,provenance
M,1963,91,0.0666673704,[std] INSEE-shaped generational proxy
M,1963,92,0.0738176923,[std] INSEE-shaped generational proxy
M,1963,93,0.0817032852,[std] INSEE-shaped generational proxy
M,1963,94,0.0903918652,[std] INSEE-shaped generational proxy
M,1963,95,0.0999555416,[std] INSEE-shaped generational proxy
M,1963,96,0.1104706449,[std] INSEE-shaped generational proxy
M,1963,97,0.1220174096,[std] INSEE-shaped generational proxy
M,1963,98,0.1346794771,[std] INSEE-shaped generational proxy
M,1963,99,0.1485431755,[std] INSEE-shaped generational proxy
M,1963,100,0.1636965333,[std] INSEE-shaped generational proxy
M,1963,101,0.1802279739,[std] INSEE-shaped generational proxy
M,1963,102,0.1982246387,[std] INSEE-shaped generational proxy
M,1963,103,0.2177702814,[std] INSEE-shaped generational proxy
M,1963,104,0.2389426820,[std] INSEE-shaped generational proxy
M,1963,105,0.2618105303,[std] INSEE-shaped generational proxy
M,1963,106,0.2864297442,[std] INSEE-shaped generational proxy
M,1963,107,0.3128392075,[std] INSEE-shaped generational proxy
M,1963,108,0.3410559433,[std] INSEE-shaped generational proxy
M,1963,109,0.3710697820,[std] INSEE-shaped generational proxy
M,1963,110,0.4028376438,[std] INSEE-shaped generational proxy
M,1963,111,0.4362776295,[std] INSEE-shaped generational proxy
M,1963,112,0.4712632066,[std] INSEE-shaped generational proxy
M,1963,113,0.5076178844,[std] INSEE-shaped generational proxy
M,1963,114,0.5451108853,[std] INSEE-shaped generational proxy
M,1963,115,0.5834544373,[std] INSEE-shaped generational proxy
M,1963,116,0.6223034021,[std] INSEE-shaped generational proxy
M,1963,117,0.6612580137,[std] INSEE-shaped generational proxy
M,1963,118,0.6998704794,[std] INSEE-shaped generational proxy
M,1963,119,0.7376560785,[std] INSEE-shaped generational proxy
M,1963,120,1.0000000000,[std] INSEE-shaped generational proxy
M,1964,50,0.0010980417,[std] INSEE-shaped generational proxy
M,1964,51,0.0011965904,[std] INSEE-shaped generational proxy
M,1964,52,0.0013061476,[std] INSEE-shaped generational proxy
M,1964,53,0.0014279416,[std] INSEE-shaped generational proxy
M,1964,54,0.0015633373,[std] INSEE-shaped generational proxy
M,1964,55,0.0017138517,[std] INSEE-shaped generational proxy
M,1964,56,0.0018811703,[std] INSEE-shaped generational proxy
M,1964,57,0.0020671658,[std] INSEE-shaped generational proxy
M,1964,58,0.0022739190,[std] INSEE-shaped generational proxy
M,1964,59,0.0025037415,[std] INSEE-shaped generational proxy
M,1964,60,0.0027592010,[std] INSEE-shaped generational proxy
M,1964,61,0.0030431496,[std] INSEE-shaped generational proxy
M,1964,62,0.0033587550,[std] INSEE-shaped generational proxy
M,1964,63,0.0037095347,[std] INSEE-shaped generational proxy
M,1964,64,0.0040993943,[std] INSEE-shaped generational proxy
M,1964,65,0.0045326696,[std] INSEE-shaped generational proxy
M,1964,66,0.0050141733,[std] INSEE-shaped generational proxy
M,1964,67,0.0055492462,[std] INSEE-shaped generational proxy
M,1964,68,0.0061438142,[std] INSEE-shaped generational proxy
M,1964,69,0.0068044505,[std] INSEE-shaped generational proxy
M,1964,70,0.0075384450,[std] INSEE-shaped generational proxy
M,1964,71,0.0083538792,[std] INSEE-shaped generational proxy
M,1964,72,0.0092597103,[std] INSEE-shaped generational proxy
M,1964,73,0.0102658618,[std] INSEE-shaped generational proxy
M,1964,74,0.0113833235,[std] INSEE-shaped generational proxy
M,1964,75,0.0126242608,[std] INSEE-shaped generational proxy
M,1964,76,0.0140021333,[std] INSEE-shaped generational proxy
M,1964,77,0.0155318250,[std] INSEE-shaped generational proxy
M,1964,78,0.0172297837,[std] INSEE-shaped generational proxy
M,1964,79,0.0191141735,[std] INSEE-shaped generational proxy
M,1964,80,0.0212050378,[std] INSEE-shaped generational proxy
M,1964,81,0.0235244746,[std] INSEE-shaped generational proxy
M,1964,82,0.0260968230,[std] INSEE-shaped generational proxy
M,1964,83,0.0289488617,[std] INSEE-shaped generational proxy
M,1964,84,0.0321100166,[std] INSEE-shaped generational proxy
M,1964,85,0.0356125780,[std] INSEE-shaped generational proxy
M,1964,86,0.0394919241,[std] INSEE-shaped generational proxy
M,1964,87,0.0437867487,[std] INSEE-shaped generational proxy
M,1964,88,0.0485392873,[std] INSEE-shaped generational proxy
M,1964,89,0.0537955382,[std] INSEE-shaped generational proxy
M,1964,90,0.0596054703,[std] INSEE-shaped generational proxy
M,1964,91,0.0660232082,[std] INSEE-shaped generational proxy
M,1964,92,0.0731071845,[std] INSEE-shaped generational proxy
M,1964,93,0.0809202438,[std] INSEE-shaped generational proxy
M,1964,94,0.0895296814,[std] INSEE-shaped generational proxy
M,1964,95,0.0990071955,[std] INSEE-shaped generational proxy
M,1964,96,0.1094287275,[std] INSEE-shaped generational proxy
M,1964,97,0.1208741602,[std] INSEE-shaped generational proxy
M,1964,98,0.1334268393,[std] INSEE-shaped generational proxy
M,1964,99,0.1471728762,[std] INSEE-shaped generational proxy
M,1964,100,0.1622001889,[std] INSEE-shaped generational proxy
M,1964,101,0.1785972294,[std] INSEE-shaped generational proxy
M,1964,102,0.1964513438,[std] INSEE-shaped generational proxy
M,1964,103,0.2158467105,[std] INSEE-shaped generational proxy
M,1964,104,0.2368618012,[std] INSEE-shaped generational proxy
M,1964,105,0.2595663166,[std] INSEE-shaped generational proxy
M,1964,106,0.2840175594,[std] INSEE-shaped generational proxy
M,1964,107,0.3102562273,[std] INSEE-shaped generational proxy
M,1964,108,0.3383016377,[std] INSEE-shaped generational proxy
M,1964,109,0.3681464396,[std] INSEE-shaped generational proxy
M,1964,110,0.3997509260,[std] INSEE-shaped generational proxy
M,1964,111,0.4330371318,[std] INSEE-shaped generational proxy
M,1964,112,0.4678829956,[std] INSEE-shaped generational proxy
M,1964,113,0.5041169687,[std] INSEE-shaped generational proxy
M,1964,114,0.5415135670,[std] INSEE-shaped generational proxy
M,1964,115,0.5797904799,[std] INSEE-shaped generational proxy
M,1964,116,0.6186079446,[std] INSEE-shaped generational proxy
M,1964,117,0.6575711561,[std] INSEE-shaped generational proxy
M,1964,118,0.6962364726,[std] INSEE-shaped generational proxy
M,1964,119,0.7341220656,[std] INSEE-shaped generational proxy
M,1964,120,1.0000000000,[std] INSEE-shaped generational proxy
M,1965,50,0.0010870673,[std] INSEE-shaped generational proxy
M,1965,51,0.0011846316,[std] INSEE-shaped generational proxy
M,1965,52,0.0012930946,[std] INSEE-shaped generational proxy
M,1965,53,0.0014136723,[std] INSEE-shaped generational proxy
M,1965,54,0.0015477161,[std] INSEE-shaped generational proxy
M,1965,55,0.0016967278,[std] INSEE-shaped generational proxy
M,1965,56,0.0018623761,[std] INSEE-shaped generational proxy
M,1965,57,0.0020465153,[std] INSEE-shaped generational proxy
M,1965,58,0.0022512055,[std] INSEE-shaped generational proxy
M,1965,59,0.0024787351,[std] INSEE-shaped generational proxy
M,1965,60,0.0027316467,[std] INSEE-shaped generational proxy
M,1965,61,0.0030127640,[std] INSEE-shaped generational proxy
M,1965,62,0.0033252234,[std] INSEE-shaped generational proxy
M,1965,63,0.0036725075,[std] INSEE-shaped generational proxy
M,1965,64,0.0040584836,[std] INSEE-shaped generational proxy
M,1965,65,0.0044874448,[std] INSEE-shaped generational proxy
M,1965,66,0.0049641562,[std] INSEE-shaped generational proxy
M,1965,67,0.0054939065,[std] INSEE-shaped generational proxy
M,1965,68,0.0060825633,[std] INSEE-shaped generational proxy
M,1965,69,0.0067366357,[std] INSEE-shaped generational proxy
M,1965,70,0.0074633425,[std] INSEE-shaped generational proxy
M,1965,71,0.0082706868,[std] INSEE-shaped generational proxy
M,1965,72,0.0091675390,[std] INSEE-shaped generational proxy
M,1965,73,0.0101637267,[std] INSEE-shaped generational proxy
M,1965,74,0.0112701342,[std] INSEE-shaped generational proxy
M,1965,75,0.0124988104,[std] INSEE-shaped generational proxy
M,1965,76,0.0138630871,[std] INSEE-shaped generational proxy
M,1965,77,0.0153777072,[std] INSEE-shaped generational proxy
M,1965,78,0.0170589640,[std] INSEE-shaped generational proxy
M,1965,79,0.0189248520,[std] INSEE-shaped generational proxy
M,1965,80,0.0209952293,[std] INSEE-shaped generational proxy
M,1965,81,0.0232919911,[std] INSEE-shaped generational proxy
M,1965,82,0.0258392560,[std] INSEE-shaped generational proxy
M,1965,83,0.0286635624,[std] INSEE-shaped generational proxy
M,1965,84,0.0317940762,[std] INSEE-shaped generational proxy
M,1965,85,0.0352628067,[std] INSEE-shaped generational proxy
M,1965,86,0.0391048297,[std] INSEE-shaped generational proxy
M,1965,87,0.0433585148,[std] INSEE-shaped generational proxy
M,1965,88,0.0480657523,[std] INSEE-shaped generational proxy
M,1965,89,0.0532721746,[std] INSEE-shaped generational proxy
M,1965,90,0.0590273659,[std] INSEE-shaped generational proxy
M,1965,91,0.0653850496,[std] INSEE-shaped generational proxy
M,1965,92,0.0724032449,[std] INSEE-shaped generational proxy
M,1965,93,0.0801443752,[std] INSEE-shaped generational proxy
M,1965,94,0.0886753145,[std] INSEE-shaped generational proxy
M,1965,95,0.0980673485,[std] INSEE-shaped generational proxy
M,1965,96,0.1083960270,[std] INSEE-shaped generational proxy
M,1965,97,0.1197408770,[std] INSEE-shaped generational proxy
M,1965,98,0.1321849418,[std] INSEE-shaped generational proxy
M,1965,99,0.1458141076,[std] INSEE-shaped generational proxy
M,1965,100,0.1607161707,[std] INSEE-shaped generational proxy
M,1965,101,0.1769795968,[std] INSEE-shaped generational proxy
M,1965,102,0.1946919186,[std] INSEE-shaped generational proxy
M,1965,103,0.2139377160,[std] INSEE-shaped generational proxy
M,1965,104,0.2347961248,[std] INSEE-shaped generational proxy
M,1965,105,0.2573378243,[std] INSEE-shaped generational proxy
M,1965,106,0.2816214642,[std] INSEE-shaped generational proxy
M,1965,107,0.3076895130,[std] INSEE-shaped generational proxy
M,1965,108,0.3355635347,[std] INSEE-shaped generational proxy
M,1965,109,0.3652389459,[std] INSEE-shaped generational proxy
M,1965,110,0.3966793591,[std] INSEE-shaped generational proxy
M,1965,111,0.4298106902,[std] INSEE-shaped generational proxy
M,1965,112,0.4645153006,[std] INSEE-shaped generational proxy
M,1965,113,0.5006265429,[std] INSEE-shaped generational proxy
M,1965,114,0.5379242000,[std] INSEE-shaped generational proxy
M,1965,115,0.5761314165,[std] INSEE-shaped generational proxy
M,1965,116,0.6149138263,[std] INSEE-shaped generational proxy
M,1965,117,0.6538816409,[std] INSEE-shaped generational proxy
M,1965,118,0.6925954643,[std] INSEE-shaped generational proxy
M,1965,119,0.7305765003,[std] INSEE-shaped generational proxy
M,1965,120,1.0000000000,[std] INSEE-shaped generational proxy
M,1966,50,0.0010762025,[std] INSEE-shaped generational proxy
M,1966,51,0.0011727922,[std] INSEE-shaped generational proxy
M,1966,52,0.0012801719,[std] INSEE-shaped generational proxy
M,1966,53,0.0013995454,[std] INSEE-shaped generational proxy
M,1966,54,0.0015322508,[std] INSEE-shaped generational proxy
M,1966,55,0.0016797747,[std] INSEE-shaped generational proxy
M,1966,56,0.0018437696,[std] INSEE-shaped generational proxy
M,1966,57,0.0020260709,[std] INSEE-shaped generational proxy
M,1966,58,0.0022287185,[std] INSEE-shaped generational proxy
M,1966,59,0.0024539782,[std] INSEE-shaped generational proxy
M,1966,60,0.0027043672,[std] INSEE-shaped generational proxy
M,1966,61,0.0029826813,[std] INSEE-shaped generational proxy
M,1966,62,0.0032920259,[std] INSEE-shaped generational proxy
M,1966,63,0.0036358493,[std] INSEE-shaped generational proxy
M,1966,64,0.0040179804,[std] INSEE-shaped generational proxy
M,1966,65,0.0044426701,[std] INSEE-shaped generational proxy
M,1966,66,0.0049146368,[std] INSEE-shaped generational proxy
M,1966,67,0.0054391171,[std] INSEE-shaped generational proxy
M,1966,68,0.0060219212,[std] INSEE-shaped generational proxy
M,1966,69,0.0066694945,[std] INSEE-shaped generational proxy
M,1966,70,0.0073889855,[std] INSEE-shaped generational proxy
M,1966,71,0.0081883195,[std] INSEE-shaped generational proxy
M,1966,72,0.0090762809,[std] INSEE-shaped generational proxy
M,1966,73,0.0100626025,[std] INSEE-shaped generational proxy
M,1966,74,0.0111580640,[std] INSEE-shaped generational proxy
M,1966,75,0.0123745989,[std] INSEE-shaped generational proxy
M,1966,76,0.0137254120,[std] INSEE-shaped generational proxy
M,1966,77,0.0152251068,[std] INSEE-shaped generational proxy
M,1966,78,0.0168898232,[std] INSEE-shaped generational proxy
M,1966,79,0.0187373878,[std] INSEE-shaped generational proxy
M,1966,80,0.0207874746,[std] INSEE-shaped generational proxy
M,1966,81,0.0230617780,[std] INSEE-shaped generational proxy
M,1966,82,0.0255841975,[std] INSEE-shaped generational proxy
M,1966,83,0.0283810336,[std] INSEE-shaped generational proxy
M,1966,84,0.0314811937,[std] INSEE-shaped generational proxy
M,1966,85,0.0349164082,[std] INSEE-shaped generational proxy
M,1966,86,0.0387214526,[std] INSEE-shaped generational proxy
M,1966,87,0.0429343744,[std] INSEE-shaped generational proxy
M,1966,88,0.0475967205,[std] INSEE-shaped generational proxy
M,1966,89,0.0527537595,[std] INSEE-shaped generational proxy
M,1966,90,0.0584546924,[std] INSEE-shaped generational proxy
M,1966,91,0.0647528432,[std] INSEE-shaped generational proxy
M,1966,92,0.0717058181,[std] INSEE-shaped generational proxy
M,1966,93,0.0793756201,[std] INSEE-shaped generational proxy
M,1966,94,0.0878287015,[std] INSEE-shaped generational proxy
M,1966,95,0.0971359343,[std] INSEE-shaped generational proxy
M,1966,96,0.1073724740,[std] INSEE-shaped generational proxy
M,1966,97,0.1186174874,[std] INSEE-shaped generational proxy
M,1966,98,0.1309537100,[std] INSEE-shaped generational proxy
M,1966,99,0.1444667942,[std] INSEE-shaped generational proxy
M,1966,100,0.1592444033,[std] INSEE-shaped generational proxy
M,1966,101,0.1753750025,[std] INSEE-shaped generational proxy
M,1966,102,0.1929462928,[std] INSEE-shaped generational proxy
M,1966,103,0.2120432335,[std] INSEE-shaped generational proxy
M,1966,104,0.2327455975,[std] INSEE-shaped generational proxy
M,1966,105,0.2551250102,[std] INSEE-shaped generational proxy
M,1966,106,0.2792414312,[std] INSEE-shaped generational proxy
M,1966,107,0.3051390573,[std] INSEE-shaped generational proxy
M,1966,108,0.3328416520,[std] INSEE-shaped generational proxy
M,1966,109,0.3623473485,[std] INSEE-shaped generational proxy
M,1966,110,0.3936230253,[std] INSEE-shaped generational proxy
M,1966,111,0.4265984271,[std] INSEE-shaped generational proxy
M,1966,112,0.4611602879,[std] INSEE-shaped generational proxy
M,1966,113,0.4971468207,[std] INSEE-shaped generational proxy
M,1966,114,0.5343430472,[std] INSEE-shaped generational proxy
M,1966,115,0.5724775589,[std] INSEE-shaped generational proxy
M,1966,116,0.6112214045,[std] INSEE-shaped generational proxy
M,1966,117,0.6501898636,[std] INSEE-shaped generational proxy
M,1966,118,0.6889478780,[std] INSEE-shaped generational proxy
M,1966,119,0.7270198184,[std] INSEE-shaped generational proxy
M,1966,120,1.0000000000,[std] INSEE-shaped generational proxy
M,1967,50,0.0010654462,[std] INSEE-shaped generational proxy
M,1967,51,0.0011610711,[std] INSEE-shaped generational proxy
M,1967,52,0.0012673783,[std] INSEE-shaped generational proxy
M,1967,53,0.0013855597,[std] INSEE-shaped generational proxy
M,1967,54,0.0015169399,[std] INSEE-shaped generational proxy
M,1967,55,0.0016629910,[std] INSEE-shaped generational proxy
M,1967,56,0.0018253487,[std] INSEE-shaped generational proxy
M,1967,57,0.0020058306,[std] INSEE-shaped generational proxy
M,1967,58,0.0022064559,[std] INSEE-shaped generational proxy
M,1967,59,0.0024294683,[std] INSEE-shaped generational proxy
M,1967,60,0.0026773598,[std] INSEE-shaped generational proxy
M,1967,61,0.0029528986,[std] INSEE-shaped generational proxy
M,1967,62,0.0032591594,[std] INSEE-shaped generational proxy
M,1967,63,0.0035995563,[std] INSEE-shaped generational proxy
M,1967,64,0.0039778807,[std] INSEE-shaped generational proxy
M,1967,65,0.0043983413,[std] INSEE-shaped generational proxy
M,1967,66,0.0048656102,[std] INSEE-shaped generational proxy
M,1967,67,0.0053848726,[std] INSEE-shaped generational proxy
M,1967,68,0.0059618818,[std] INSEE-shaped generational proxy
M,1967,69,0.0066030203,[std] INSEE-shaped generational proxy
M,1967,70,0.0073153666,[std] INSEE-shaped generational proxy
M,1967,71,0.0081067691,[std] INSEE-shaped generational proxy
M,1967,72,0.0089859271,[std] INSEE-shaped generational proxy
M,1967,73,0.0099624794,[std] INSEE-shaped generational proxy
M,1967,74,0.0110471019,[std] INSEE-shaped generational proxy
M,1967,75,0.0122516141,[std] INSEE-shaped generational proxy
M,1967,76,0.0135890948,[std] INSEE-shaped generational proxy
M,1967,77,0.0150740090,[std] INSEE-shaped generational proxy
M,1967,78,0.0167223451,[std] INSEE-shaped generational proxy
M,1967,79,0.0185517629,[std] INSEE-shaped generational proxy
M,1967,80,0.0205817539,[std] INSEE-shaped generational proxy
M,1967,81,0.0228338135,[std] INSEE-shaped generational proxy
M,1967,82,0.0253316238,[std] INSEE-shaped generational proxy
M,1967,83,0.0281012490,[std] INSEE-shaped generational proxy
M,1967,84,0.0311713404,[std] INSEE-shaped generational proxy
M,1967,85,0.0345733511,[std] INSEE-shaped generational proxy
M,1967,86,0.0383417585,[std] INSEE-shaped generational proxy
M,1967,87,0.0425142901,[std] INSEE-shaped generational proxy
M,1967,88,0.0471321514,[std] INSEE-shaped generational proxy
M,1967,89,0.0522402489,[std] INSEE-shaped generational proxy
M,1967,90,0.0578874024,[std] INSEE-shaped generational proxy
M,1967,91,0.0641265375,[std] INSEE-shaped generational proxy
